"","Chamber","X.1","X","AutoResp.Cycle.Loop","MO2.no.Background.Correction","Hour","MO2","Treatment","Genotype","Time.of.Day","Day.of.Exp","Trial","Max.Dark.MO2","MO2.from.Dark.Max"
"213",3,213,69,81,-0.0221691265927493,69,-0.037470364,"15 NTU",67,"night",3,9,-0.00629877553514272,-0.0158703510576066
"214",3,214,70,82,-0.0233785662768613,70,-0.038631055,"15 NTU",67,"night",3,9,-0.00629877553514272,-0.0170797907417186
"215",3,215,71,83,-0.0218291355644712,71,-0.035454272,"15 NTU",67,"night",3,9,-0.00629877553514272,-0.0155303600293285
"216",3,216,72,84,-0.0235936821924054,72,-0.039677752,"15 NTU",67,"night",3,9,-0.00629877553514272,-0.0172949066572627
"217",4,217,1,13,-0.0101189249009903,1,0.030211576,"0 NTU",67,"day",1,9,-0.0143056188845988,0.0041866939836085
"218",4,218,2,14,-0.00809133998336965,2,0.032336674,"0 NTU",67,"day",1,9,-0.0143056188845988,0.00621427890122915
"219",4,219,3,15,-0.00594496785694276,3,0.034558327,"0 NTU",67,"day",1,9,-0.0143056188845988,0.00836065102765604
"220",4,220,4,16,-0.00840792206745549,4,0.031989795,"0 NTU",67,"day",1,9,-0.0143056188845988,0.00589769681714331
"221",4,221,5,17,-0.0164956488982955,5,0.023583797,"0 NTU",67,"day",1,9,-0.0143056188845988,-0.0021900300136967
"222",4,222,6,18,-0.0204795675419498,6,0.019428603,"0 NTU",67,"day",1,9,-0.0143056188845988,-0.006173948657351
"223",4,223,7,19,-0.0165782083013037,7,0.023493099,"0 NTU",67,"day",1,9,-0.0143056188845988,-0.0022725894167049
"224",4,224,8,20,-0.010011086652273,8,0.030331746,"0 NTU",67,"day",1,9,-0.0143056188845988,0.0042945322323258
"225",4,225,9,21,-0.0106453263886902,9,0.029672263,"0 NTU",67,"day",1,9,-0.0143056188845988,0.0036602924959086
"226",4,226,10,22,-0.00904432806145309,10,0.031331196,"0 NTU",67,"day",1,9,-0.0143056188845988,0.00526129082314571
"227",4,227,11,23,-0.00865147684086495,11,0.03174857,"0 NTU",67,"day",1,9,-0.0143056188845988,0.00565414204373385
"228",4,228,12,24,-0.00993093598178696,12,0.030412554,"0 NTU",67,"day",1,9,-0.0143056188845988,0.00437468290281184
"229",4,229,13,25,-0.0183436507185615,13,0.021661267,"0 NTU",67,"night",1,9,-0.0143056188845988,-0.0040380318339627
"230",4,230,14,26,-0.0164145990245214,14,0.023673742,"0 NTU",67,"night",1,9,-0.0143056188845988,-0.0021089801399226
"231",4,231,15,27,-0.0185534844907947,15,0.021438872,"0 NTU",67,"night",1,9,-0.0143056188845988,-0.0042478656061959
"232",4,232,16,28,-0.0177364288966863,16,0.022296618,"0 NTU",67,"night",1,9,-0.0143056188845988,-0.0034308100120875
"233",4,233,17,29,-0.0143056188845988,17,0.025861025,"0 NTU",67,"night",1,9,-0.0143056188845988,0
"234",4,234,18,30,-0.0168531541378681,18,0.023214139,"0 NTU",67,"night",1,9,-0.0143056188845988,-0.0025475352532693
"235",4,235,19,31,-0.0155472683457418,19,0.02457392,"0 NTU",67,"night",1,9,-0.0143056188845988,-0.001241649461143
"236",4,236,20,32,-0.0187662473115858,20,0.021218704,"0 NTU",67,"night",1,9,-0.0143056188845988,-0.004460628426987
"237",4,237,21,33,-0.0159232340371114,21,0.024184013,"0 NTU",67,"night",1,9,-0.0143056188845988,-0.0016176151525126
"238",4,238,22,34,-0.0148376631551062,22,0.025309236,"0 NTU",67,"night",1,9,-0.0143056188845988,-0.0005320442705074
"239",4,239,23,35,-0.0156696754434879,23,0.024444907,"0 NTU",67,"night",1,9,-0.0143056188845988,-0.0013640565588891
"240",4,240,24,36,-0.0161512865386726,24,0.023941401,"0 NTU",67,"night",1,9,-0.0143056188845988,-0.0018456676540738
"241",4,241,25,37,-0.0199734120489456,25,0.019949991,"0 NTU",67,"day",2,9,-0.0143056188845988,-0.0056677931643468
"242",4,242,26,38,-0.0206904608655373,26,0.019206642,"0 NTU",67,"day",2,9,-0.0143056188845988,-0.0063848419809385
"243",4,243,27,39,-0.0216228845102075,27,0.018221624,"0 NTU",67,"day",2,9,-0.0143056188845988,-0.0073172656256087
"244",4,244,28,40,-0.0199914971966883,28,0.019929302,"0 NTU",67,"day",2,9,-0.0143056188845988,-0.0056858783120895
"245",4,245,29,41,-0.0124040899058955,29,0.027833046,"0 NTU",67,"day",2,9,-0.0143056188845988,0.0019015289787033
"246",4,246,30,42,-0.00863096045812311,30,0.031765047,"0 NTU",67,"day",2,9,-0.0143056188845988,0.00567465842647569
"247",4,247,31,43,-0.00890062824550334,31,0.031484034,"0 NTU",67,"day",2,9,-0.0143056188845988,0.00540499063909546
"248",4,248,32,44,-0.010222362553804,32,0.03010629,"0 NTU",67,"day",2,9,-0.0143056188845988,0.0040832563307948
"249",4,249,33,45,-0.0123620149317322,33,0.02787899,"0 NTU",67,"day",2,9,-0.0143056188845988,0.0019436039528666
"250",4,250,34,46,-0.00759133325642065,34,0.032844666,"0 NTU",67,"day",2,9,-0.0143056188845988,0.00671428562817815
"251",4,251,35,47,-0.0109913223278276,35,0.029307509,"0 NTU",67,"day",2,9,-0.0143056188845988,0.0033142965567712
"252",4,252,36,48,-0.0117470063569556,36,0.028519026,"0 NTU",67,"day",2,9,-0.0143056188845988,0.0025586125276432
"253",4,253,37,49,-0.0201824390643738,37,0.019754668,"0 NTU",67,"night",2,9,-0.0143056188845988,-0.005876820179775
"254",4,254,38,50,-0.0170643438276797,38,0.022998663,"0 NTU",67,"night",2,9,-0.0143056188845988,-0.0027587249430809
"255",4,255,39,51,-0.0194501154372795,39,0.020511334,"0 NTU",67,"night",2,9,-0.0143056188845988,-0.0051444965526807
"256",4,256,40,52,-0.0179676102817012,40,0.022056113,"0 NTU",67,"night",2,9,-0.0143056188845988,-0.0036619913971024
"257",4,257,41,53,-0.0359564017725164,41,0.003308993,"0 NTU",67,"night",2,9,-0.0143056188845988,-0.0216507828879176
"258",4,258,42,54,-0.0483623295718174,42,-0.009588893,"0 NTU",67,"night",2,9,-0.0143056188845988,-0.0340567106872186
"259",4,259,43,55,-0.0502304438768588,43,-0.011536975,"0 NTU",67,"night",2,9,-0.0143056188845988,-0.03592482499226
"260",4,260,44,56,-0.0509692570320438,44,-0.012309036,"0 NTU",67,"night",2,9,-0.0143056188845988,-0.036663638147445
"261",4,261,45,57,-0.0492751790353996,45,-0.010536931,"0 NTU",67,"night",2,9,-0.0143056188845988,-0.0349695601508008
"262",4,262,46,58,-0.0529208582864686,46,-0.014338368,"0 NTU",67,"night",2,9,-0.0143056188845988,-0.0386152394018698
"263",4,263,47,59,-0.0464595955281304,47,-0.007607792,"0 NTU",67,"night",2,9,-0.0143056188845988,-0.0321539766435316
"264",4,264,48,60,-0.0471904105217907,48,-0.008355463,"0 NTU",67,"night",2,9,-0.0143056188845988,-0.0328847916371919
"265",4,265,49,61,-0.0124834138253371,49,0.027751551,"0 NTU",67,"day",3,9,-0.0143056188845988,0.0018222050592617
"266",4,266,50,62,-0.0106483178923719,50,0.029665678,"0 NTU",67,"day",3,9,-0.0143056188845988,0.0036573009922269
"267",4,267,51,63,-0.00614795851120486,51,0.034347247,"0 NTU",67,"day",3,9,-0.0143056188845988,0.00815766037339394
"268",4,268,52,64,-0.0117411395168391,52,0.028520418,"0 NTU",67,"day",3,9,-0.0143056188845988,0.0025644793677597
"269",4,269,53,65,-0.0243148316323356,53,0.015432972,"0 NTU",67,"day",3,9,-0.0143056188845988,-0.0100092127477368
"270",4,270,54,66,-0.0188823169879527,54,0.021090673,"0 NTU",67,"day",3,9,-0.0143056188845988,-0.0045766981033539
"271",4,271,55,67,-0.0213142671922512,55,0.018561682,"0 NTU",67,"day",3,9,-0.0143056188845988,-0.0070086483076524
"272",4,272,56,68,-0.021260544964568,56,0.018611433,"0 NTU",67,"day",3,9,-0.0143056188845988,-0.0069549260799692
"273",4,273,57,69,-0.0144826337255024,57,0.025678545,"0 NTU",67,"day",3,9,-0.0143056188845988,-0.0001770148409036
"274",4,274,58,70,-0.00598779892150504,58,0.034519355,"0 NTU",67,"day",3,9,-0.0143056188845988,0.00831781996309376
"275",4,275,59,71,-0.0105491977052897,59,0.029765349,"0 NTU",67,"day",3,9,-0.0143056188845988,0.0037564211793091
"276",4,276,60,72,-0.0117055809089138,60,0.028565087,"0 NTU",67,"day",3,9,-0.0143056188845988,0.002600037975685
"277",4,277,61,73,-0.0218136786785134,61,0.018059228,"0 NTU",67,"night",3,9,-0.0143056188845988,-0.0075080597939146
"278",4,278,62,74,-0.0173961025068383,62,0.022652908,"0 NTU",67,"night",3,9,-0.0143056188845988,-0.0030904836222395
"279",4,279,63,75,-0.0181493763701669,63,0.021866784,"0 NTU",67,"night",3,9,-0.0143056188845988,-0.0038437574855681
"280",4,280,64,76,-0.0190486524326789,64,0.020931779,"0 NTU",67,"night",3,9,-0.0143056188845988,-0.0047430335480801
"281",4,281,65,77,-0.0412626210845898,65,-0.002207732,"0 NTU",67,"night",3,9,-0.0143056188845988,-0.026957002199991
"282",4,282,66,78,-0.0451809601642,66,-0.006271675,"0 NTU",67,"night",3,9,-0.0143056188845988,-0.0308753412796012
"283",4,283,67,79,-0.0449140078310042,67,-0.006002075,"0 NTU",67,"night",3,9,-0.0143056188845988,-0.0306083889464054
"284",4,284,68,80,-0.0443522861254743,68,-0.00541105,"0 NTU",67,"night",3,9,-0.0143056188845988,-0.0300466672408755
"285",4,285,69,81,-0.0449494000352605,69,-0.006039378,"0 NTU",67,"night",3,9,-0.0143056188845988,-0.0306437811506617
"286",4,286,70,82,-0.0439326618660267,70,-0.004973805,"0 NTU",67,"night",3,9,-0.0143056188845988,-0.0296270429814279
"287",4,287,71,83,-0.0454049408281825,71,-0.006512735,"0 NTU",67,"night",3,9,-0.0143056188845988,-0.0310993219435837
"288",4,288,72,84,-0.0456292001573971,72,-0.006740409,"0 NTU",67,"night",3,9,-0.0143056188845988,-0.0313235812727983
"289",5,289,1,13,-0.00532238496165724,1,0.01409583,"29 NTU",80,"day",1,9,-0.0097667432709038,0.00444435830924656
"290",5,290,2,14,0.00155698170457711,2,0.021250698,"29 NTU",80,"day",1,9,-0.0097667432709038,0.0113237249754809
"291",5,291,3,15,-0.00625445467107021,3,0.013125344,"29 NTU",80,"day",1,9,-0.0097667432709038,0.00351228859983359
"292",5,292,4,16,-0.00281242632824417,4,0.016703461,"29 NTU",80,"day",1,9,-0.0097667432709038,0.00695431694265963
"293",5,293,5,17,-0.00655342914365178,5,0.012808851,"29 NTU",80,"day",1,9,-0.0097667432709038,0.00321331412725202
"294",5,294,6,18,-0.0046543115148446,6,0.014792082,"29 NTU",80,"day",1,9,-0.0097667432709038,0.0051124317560592
"295",5,295,7,19,-8.18698801992259e-05,7,0.019545916,"29 NTU",80,"day",1,9,-0.0097667432709038,0.00968487339070457
"296",5,296,8,20,-5.35440823318116e-05,8,0.019581795,"29 NTU",80,"day",1,9,-0.0097667432709038,0.00971319918857199
"297",5,297,9,22,-0.00825262296723895,10,0.011045961,"29 NTU",80,"day",1,9,-0.0097667432709038,0.00151412030366485
"298",5,298,10,23,0.00234781846498703,11,0.022079747,"29 NTU",80,"day",1,9,-0.0097667432709038,0.0121145617358908
"299",5,299,11,24,-0.0107019007059723,12,0.008495864,"29 NTU",80,"day",1,9,-0.0097667432709038,-0.000935157435068499
"300",5,300,12,25,-0.0160511347097678,13,0.002934131,"29 NTU",80,"night",1,9,-0.0097667432709038,-0.006284391438864
"301",5,301,13,26,-0.0151301127086208,14,0.003888939,"29 NTU",80,"night",1,9,-0.0097667432709038,-0.005363369437717
"302",5,302,14,27,-0.0165609236305956,15,0.002406593,"29 NTU",80,"night",1,9,-0.0097667432709038,-0.0067941803596918
"303",5,303,15,28,-0.0131590171512609,16,0.005945771,"29 NTU",80,"night",1,9,-0.0097667432709038,-0.0033922738803571
"304",5,304,16,29,-0.0151510198899907,17,0.003875978,"29 NTU",80,"night",1,9,-0.0097667432709038,-0.0053842766190869
"305",5,305,17,30,-0.0138612833486717,18,0.005215934,"29 NTU",80,"night",1,9,-0.0097667432709038,-0.0040945400777679
"306",5,306,18,31,-0.0170284645516312,19,0.001911925,"29 NTU",80,"night",1,9,-0.0097667432709038,-0.0072617212807274
"307",5,307,19,32,-0.0131844072276145,20,0.005920188,"29 NTU",80,"night",1,9,-0.0097667432709038,-0.0034176639567107
"308",5,308,20,33,-0.01054562088802,21,0.008665627,"29 NTU",80,"night",1,9,-0.0097667432709038,-0.000778877617116199
"309",5,309,21,34,-0.0182989420025588,22,0.000600769,"29 NTU",80,"night",1,9,-0.0097667432709038,-0.008532198731655
"310",5,310,22,35,-0.0097667432709038,23,0.009477281,"29 NTU",80,"night",1,9,-0.0097667432709038,0
"311",5,311,23,36,-0.0177840694764219,24,0.001125761,"29 NTU",80,"night",1,9,-0.0097667432709038,-0.0080173262055181
"312",5,312,24,37,0.000327800253532899,25,0.019976415,"29 NTU",80,"day",2,9,-0.0097667432709038,0.0100945435244367
"313",5,313,25,38,0.00174491993844575,26,0.021451279,"29 NTU",80,"day",2,9,-0.0097667432709038,0.0115116632093495
"314",5,314,26,39,-0.0082111951505202,27,0.011088952,"29 NTU",80,"day",2,9,-0.0097667432709038,0.0015555481203836
"315",5,315,27,40,0.00189404395542457,28,0.021603015,"29 NTU",80,"day",2,9,-0.0097667432709038,0.0116607872263284
"316",5,316,28,41,-0.00879324772354701,29,0.010486149,"29 NTU",80,"day",2,9,-0.0097667432709038,0.000973495547356791
"317",5,317,29,43,-0.00504322658550905,31,0.014387368,"29 NTU",80,"day",2,9,-0.0097667432709038,0.00472351668539475
"318",5,318,30,45,-0.00129417854796861,33,0.018285358,"29 NTU",80,"day",2,9,-0.0097667432709038,0.00847256472293519
"319",5,319,31,46,-0.00279201144318018,34,0.016732021,"29 NTU",80,"day",2,9,-0.0097667432709038,0.00697473182772362
"320",5,320,32,48,-0.00548405903351565,36,0.013929568,"29 NTU",80,"day",2,9,-0.0097667432709038,0.00428268423738815
"321",5,321,33,49,-0.0183526380319529,37,0.000538423,"29 NTU",80,"night",2,9,-0.0097667432709038,-0.0085858947610491
"322",5,322,34,50,-0.0245891033390616,38,-0.005947122,"29 NTU",80,"night",2,9,-0.0097667432709038,-0.0148223600681578
"323",5,323,35,51,-0.0177990655060843,39,0.001115592,"29 NTU",80,"night",2,9,-0.0097667432709038,-0.0080323222351805
"324",5,324,36,52,-0.0273960597062427,40,-0.008871319,"29 NTU",80,"night",2,9,-0.0097667432709038,-0.0176293164353389
"325",5,325,37,53,-0.0205904104446816,41,-0.001788495,"29 NTU",80,"night",2,9,-0.0097667432709038,-0.0108236671737778
"326",5,326,38,54,-0.0284122619676077,42,-0.009936922,"29 NTU",80,"night",2,9,-0.0097667432709038,-0.0186455186967039
"327",5,327,39,55,-0.0255629341935913,43,-0.006966378,"29 NTU",80,"night",2,9,-0.0097667432709038,-0.0157961909226875
"328",5,328,40,56,-0.0210088525626239,44,-0.002230053,"29 NTU",80,"night",2,9,-0.0097667432709038,-0.0112421092917201
"329",5,329,41,57,-0.0258219193425311,45,-0.007236454,"29 NTU",80,"night",2,9,-0.0097667432709038,-0.0160551760716273
"330",5,330,42,58,-0.0221540310334036,46,-0.00341844,"29 NTU",80,"night",2,9,-0.0097667432709038,-0.0123872877624998
"331",5,331,43,59,-0.02694078781603,47,-0.008398489,"29 NTU",80,"night",2,9,-0.0097667432709038,-0.0171740445451262
"332",5,332,44,60,-0.0260146684342578,48,-0.007439672,"29 NTU",80,"night",2,9,-0.0097667432709038,-0.016247925163354
"333",5,333,45,61,-0.004338499477372,49,0.015120515,"29 NTU",80,"day",3,9,-0.0097667432709038,0.0054282437935318
"334",5,334,46,62,-0.0057808927382797,50,0.013615701,"29 NTU",80,"day",3,9,-0.0097667432709038,0.0039858505326241
"335",5,335,47,63,-0.00473902011854544,51,0.014690711,"29 NTU",80,"day",3,9,-0.0097667432709038,0.00502772315235836
"336",5,336,48,64,-0.00755793526751362,52,0.011760973,"29 NTU",80,"day",3,9,-0.0097667432709038,0.00220880800339018
"337",5,337,49,65,-0.0130187598523293,53,0.006077437,"29 NTU",80,"day",3,9,-0.0097667432709038,-0.0032520165814255
"338",5,338,50,66,-0.0067844403741354,54,0.012571554,"29 NTU",80,"day",3,9,-0.0097667432709038,0.0029823028967684
"339",5,339,51,67,-0.00197869945566222,55,0.01757653,"29 NTU",80,"day",3,9,-0.0097667432709038,0.00778804381524158
"340",5,340,52,68,-0.00640243560319827,56,0.012972207,"29 NTU",80,"day",3,9,-0.0097667432709038,0.00336430766770553
"341",5,341,53,69,-0.00793276041607389,57,0.011378439,"29 NTU",80,"day",3,9,-0.0097667432709038,0.00183398285482991
"342",5,342,54,70,-0.0195282172551334,58,-0.000695238,"29 NTU",80,"day",3,9,-0.0097667432709038,-0.0097614739842296
"343",5,343,55,71,-0.0193946366844124,59,-0.000557646,"29 NTU",80,"day",3,9,-0.0097667432709038,-0.0096278934135086
"344",5,344,56,72,-0.00628850729017396,60,0.01309592,"29 NTU",80,"day",3,9,-0.0097667432709038,0.00347823598072984
"345",5,345,57,73,-0.0113981195967576,61,0.007780941,"29 NTU",80,"night",3,9,-0.0097667432709038,-0.0016313763258538
"346",5,346,58,74,-0.0103054536388274,62,0.008920114,"29 NTU",80,"night",3,9,-0.0097667432709038,-0.000538710367923599
"347",5,347,59,75,-0.0198676395943323,63,-0.001037168,"29 NTU",80,"night",3,9,-0.0097667432709038,-0.0101008963234285
"348",5,348,60,76,-0.0110963352641473,64,0.008091896,"29 NTU",80,"night",3,9,-0.0097667432709038,-0.0013295919932435
"349",5,349,61,77,-0.0273809696847838,65,-0.008859712,"29 NTU",80,"night",3,9,-0.0097667432709038,-0.01761422641388
"350",5,350,62,78,-0.0302453517671818,66,-0.011834653,"29 NTU",80,"night",3,9,-0.0097667432709038,-0.020478608496278
"351",5,351,63,79,-0.0271064007149718,67,-0.008572052,"29 NTU",80,"night",3,9,-0.0097667432709038,-0.017339657444068
"352",5,352,64,80,-0.0284229781930632,68,-0.009936067,"29 NTU",80,"night",3,9,-0.0097667432709038,-0.0186562349221594
"353",5,353,65,81,-0.0285843124484253,69,-0.010107126,"29 NTU",80,"night",3,9,-0.0097667432709038,-0.0188175691775215
"354",5,354,66,82,-0.0297982798621137,70,-0.011375261,"29 NTU",80,"night",3,9,-0.0097667432709038,-0.0200315365912099
"355",5,355,67,83,-0.0247476722758519,71,-0.006112042,"29 NTU",80,"night",3,9,-0.0097667432709038,-0.0149809290049481
"356",5,356,68,84,-0.0318383153961641,72,-0.013492386,"29 NTU",80,"night",3,9,-0.0097667432709038,-0.0220715721252603
"357",6,357,1,13,-0.00736719355396744,1,0.019835834,"50 NTU",80,"day",1,9,-0.00371262814412084,-0.0036545654098466
"358",6,358,2,14,-0.00439277567264195,2,0.022941113,"50 NTU",80,"day",1,9,-0.00371262814412084,-0.00068014752852111
"359",6,359,3,15,-0.00700286307111419,3,0.020218165,"50 NTU",80,"day",1,9,-0.00371262814412084,-0.00329023492699335
"360",6,360,4,16,-0.0044971814254535,4,0.022821109,"50 NTU",80,"day",1,9,-0.00371262814412084,-0.00078455328133266
"361",6,361,5,17,-0.0118522377718206,5,0.015149604,"50 NTU",80,"day",1,9,-0.00371262814412084,-0.00813960962769976
"362",6,362,6,18,-0.0100526947741538,6,0.017035692,"50 NTU",80,"day",1,9,-0.00371262814412084,-0.00634006663003296
"363",6,363,7,19,-0.00477462567910413,7,0.022533487,"50 NTU",80,"day",1,9,-0.00371262814412084,-0.00106199753498329
"364",6,364,8,20,-0.00280200952782652,8,0.024598747,"50 NTU",80,"day",1,9,-0.00371262814412084,0.00091061861629432
"365",6,365,9,21,-0.0031803149110785,9,0.024190216,"50 NTU",80,"day",1,9,-0.00371262814412084,0.00053231323304234
"366",6,366,10,22,-0.0147486259617591,10,0.012138773,"50 NTU",80,"day",1,9,-0.00371262814412084,-0.0110359978176383
"367",6,367,11,23,0.00151387578919892,11,0.029100879,"50 NTU",80,"day",1,9,-0.00371262814412084,0.00522650393331976
"368",6,368,12,24,-0.0198562628294906,12,0.006814703,"50 NTU",80,"day",1,9,-0.00371262814412084,-0.0161436346853698
"369",6,369,13,25,-0.0336243585619178,13,-0.007538663,"50 NTU",80,"night",1,9,-0.00371262814412084,-0.029911730417797
"370",6,370,14,26,-0.036598509231865,14,-0.010645052,"50 NTU",80,"night",1,9,-0.00371262814412084,-0.0328858810877442
"371",6,371,15,27,-0.0358634115284809,15,-0.009863864,"50 NTU",80,"night",1,9,-0.00371262814412084,-0.0321507833843601
"372",6,372,16,28,-0.0280220958983271,16,-0.001693582,"50 NTU",80,"night",1,9,-0.00371262814412084,-0.0243094677542063
"373",6,373,17,29,-0.0369089060804164,17,-0.010953612,"50 NTU",80,"night",1,9,-0.00371262814412084,-0.0331962779362956
"374",6,374,18,30,-0.0313666375544722,18,-0.005177584,"50 NTU",80,"night",1,9,-0.00371262814412084,-0.0276540094103514
"375",6,375,19,31,-0.0402298350116078,19,-0.014431023,"50 NTU",80,"night",1,9,-0.00371262814412084,-0.036517206867487
"376",6,376,20,32,-0.0336599056720913,20,-0.007574358,"50 NTU",80,"night",1,9,-0.00371262814412084,-0.0299472775279705
"377",6,377,21,33,-0.0308525019219198,21,-0.004642706,"50 NTU",80,"night",1,9,-0.00371262814412084,-0.027139873777799
"378",6,378,22,34,-0.0383823039068622,22,-0.012489408,"50 NTU",80,"night",1,9,-0.00371262814412084,-0.0346696757627414
"379",6,379,23,35,-0.0302135661952492,23,-0.003978597,"50 NTU",80,"night",1,9,-0.00371262814412084,-0.0265009380511284
"380",6,380,24,36,-0.0434424469878325,24,-0.017783432,"50 NTU",80,"night",1,9,-0.00371262814412084,-0.0397298188437117
"381",6,381,25,37,-0.00333648470884029,25,0.024038796,"50 NTU",80,"day",2,9,-0.00371262814412084,0.00037614343528055
"382",6,382,26,38,0.0039487572299592,26,0.031631175,"50 NTU",80,"day",2,9,-0.00371262814412084,0.00766138537408004
"383",6,383,27,39,-0.0109853525833545,27,0.016054523,"50 NTU",80,"day",2,9,-0.00371262814412084,-0.00727272443923366
"384",6,384,28,41,-0.0156202728261926,29,0.011230792,"50 NTU",80,"day",2,9,-0.00371262814412084,-0.0119076446820718
"385",6,385,29,43,-0.007285619150517,31,0.019917728,"50 NTU",80,"day",2,9,-0.00371262814412084,-0.00357299100639616
"386",6,386,30,46,-0.00397679132288361,34,0.023364228,"50 NTU",80,"day",2,9,-0.00371262814412084,-0.00026416317876277
"387",6,387,31,48,-0.00535416687956285,36,0.021934066,"50 NTU",80,"day",2,9,-0.00371262814412084,-0.00164153873544201
"388",6,388,32,49,-0.00371262814412084,37,0.023648516,"50 NTU",80,"night",2,9,-0.00371262814412084,0
"389",6,389,33,50,-0.0138906228712314,38,0.013048012,"50 NTU",80,"night",2,9,-0.00371262814412084,-0.0101779947271106
"390",6,390,34,51,-0.00446464644088689,39,0.022866791,"50 NTU",80,"night",2,9,-0.00371262814412084,-0.00075201829676605
"391",6,391,35,52,-0.0175631405793113,40,0.009213228,"50 NTU",80,"night",2,9,-0.00371262814412084,-0.0138505124351905
"392",6,392,36,53,-0.0103372955361444,41,0.016742401,"50 NTU",80,"night",2,9,-0.00371262814412084,-0.00662466739202356
"393",6,393,37,54,-0.0299871499261203,42,-0.003772549,"50 NTU",80,"night",2,9,-0.00371262814412084,-0.0262745217819995
"394",6,394,38,55,-0.0417587363318012,43,-0.016021172,"50 NTU",80,"night",2,9,-0.00371262814412084,-0.0380461081876804
"395",6,395,39,56,-0.0337471914447991,44,-0.007677738,"50 NTU",80,"night",2,9,-0.00371262814412084,-0.0300345633006783
"396",6,396,40,57,-0.0410589523803047,45,-0.015290145,"50 NTU",80,"night",2,9,-0.00371262814412084,-0.0373463242361839
"397",6,397,41,58,-0.0351308732729478,46,-0.009110064,"50 NTU",80,"night",2,9,-0.00371262814412084,-0.031418245128827
"398",6,398,42,59,-0.0442823105663021,47,-0.018649714,"50 NTU",80,"night",2,9,-0.00371262814412084,-0.0405696824221813
"399",6,399,43,60,-0.0304524831114404,48,-0.004207232,"50 NTU",80,"night",2,9,-0.00371262814412084,-0.0267398549673196
"400",6,400,44,61,-0.00270144439806102,49,0.024689455,"50 NTU",80,"day",3,9,-0.00371262814412084,0.00101118374605982
"401",6,401,45,62,0.000846234653584981,50,0.028394695,"50 NTU",80,"day",3,9,-0.00371262814412084,0.00455886279770582
"402",6,402,46,63,-0.0064643819999853,51,0.020748308,"50 NTU",80,"day",3,9,-0.00371262814412084,-0.00275175385586446
"403",6,403,47,64,0.00197893352940467,52,0.029562702,"50 NTU",80,"day",3,9,-0.00371262814412084,0.00569156167352551
"404",6,404,48,65,-0.00585123522199678,53,0.02140332,"50 NTU",80,"day",3,9,-0.00371262814412084,-0.00213860707787594
"405",6,405,49,66,-0.00882024510872128,54,0.018308092,"50 NTU",80,"day",3,9,-0.00371262814412084,-0.00510761696460044
"406",6,406,50,67,-0.00250010933175878,55,0.02490574,"50 NTU",80,"day",3,9,-0.00371262814412084,0.00121251881236206
"407",6,407,51,68,-0.0103158847431303,56,0.016757838,"50 NTU",80,"day",3,9,-0.00371262814412084,-0.00660325659900946
"408",6,408,52,69,-0.0134718806346697,57,0.01346522,"50 NTU",80,"day",3,9,-0.00371262814412084,-0.00975925249054886
"409",6,409,53,70,-0.0155552825288189,58,0.011290206,"50 NTU",80,"day",3,9,-0.00371262814412084,-0.0118426543846981
"410",6,410,54,71,-0.00807883763897332,59,0.019082013,"50 NTU",80,"day",3,9,-0.00371262814412084,-0.00436620949485248
"411",6,411,55,72,-0.00129374420019637,60,0.026164571,"50 NTU",80,"day",3,9,-0.00371262814412084,0.00241888394392447
"412",6,412,56,73,-0.0211381603426378,61,0.00548934,"50 NTU",80,"night",3,9,-0.00371262814412084,-0.017425532198517
"413",6,413,57,74,-0.00968259644098577,62,0.01743489,"50 NTU",80,"night",3,9,-0.00371262814412084,-0.00596996829686493
"414",6,414,58,75,-0.0227616231849579,63,0.003777894,"50 NTU",80,"night",3,9,-0.00371262814412084,-0.0190489950408371
"415",6,415,59,76,-0.00668418619433243,64,0.020549487,"50 NTU",80,"night",3,9,-0.00371262814412084,-0.00297155805021159
"416",6,416,60,77,-0.0448966625795641,65,-0.019298746,"50 NTU",80,"night",3,9,-0.00371262814412084,-0.0411840344354433
"417",6,417,61,78,-0.050766254500611,66,-0.0254027,"50 NTU",80,"night",3,9,-0.00371262814412084,-0.0470536263564902
"418",6,418,62,79,-0.0433889634249244,67,-0.017715968,"50 NTU",80,"night",3,9,-0.00371262814412084,-0.0396763352808036
"419",6,419,63,80,-0.0453178014255642,68,-0.019723024,"50 NTU",80,"night",3,9,-0.00371262814412084,-0.0416051732814434
"420",6,420,64,81,-0.0443288128987397,69,-0.018687538,"50 NTU",80,"night",3,9,-0.00371262814412084,-0.0406161847546189
"421",6,421,65,82,-0.0474772184706923,70,-0.021984358,"50 NTU",80,"night",3,9,-0.00371262814412084,-0.0437645903265715
"422",6,422,66,83,-0.0429333668689877,71,-0.01723825,"50 NTU",80,"night",3,9,-0.00371262814412084,-0.0392207387248669
"423",6,423,67,84,-0.052971838990229,72,-0.027703433,"50 NTU",80,"night",3,9,-0.00371262814412084,-0.0492592108461082
"424",7,424,1,13,-0.00297085500521676,1,0.008882574,"15 NTU",80,"day",1,9,-0.0220898572797828,0.019119002274566
"425",7,425,2,14,0.00191852453408148,2,0.013959538,"15 NTU",80,"day",1,9,-0.0220898572797828,0.0240083818138643
"426",7,426,3,15,-0.00135311963479876,3,0.010563182,"15 NTU",80,"day",1,9,-0.0220898572797828,0.020736737644984
